,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
128,0,0,128,left,jwk438,0,1030.543,1
129,0,0,129,left,jwk438,0,856.236,1
130,0,0,130,left,jwk438,0,766.651,1
131,1,25,131,left,jwk438,0,1663.615,0
132,1,60,132,left,jwk438,1,1192.0420000000001,1
133,1,25,133,left,jwk438,1,1025.874,1
134,0,0,134,left,jwk438,0,1900.76,1
135,1,60,135,left,jwk438,1,1793.911,1
136,0,0,136,left,jwk438,0,1094.276,1
137,1,10,137,left,jwk438,0,663.165,0
138,0,0,138,left,jwk438,0,630.17,1
139,1,15,139,left,jwk438,0,683.648,0
140,0,0,140,left,jwk438,0,912.512,1
141,0,0,141,left,jwk438,1,2855.714,0
142,0,0,142,left,jwk438,0,1702.836,1
143,0,0,143,left,jwk438,0,1560.608,1
144,0,0,144,left,jwk438,0,819.7149999999999,1
145,0,0,145,left,jwk438,0,765.95,1
146,0,0,146,left,jwk438,0,561.163,1
147,0,0,147,left,jwk438,0,940.2080000000001,1
148,1,10,148,left,jwk438,0,788.517,0
149,1,15,149,left,jwk438,0,710.449,0
150,1,25,150,left,jwk438,1,1775.4950000000001,1
151,1,10,151,left,jwk438,0,658.555,0
152,1,60,152,left,jwk438,1,1210.081,1
153,1,10,153,left,jwk438,0,1433.508,0
154,1,15,154,left,jwk438,0,1315.0790000000002,0
155,0,0,155,left,jwk438,0,813.072,1
156,0,0,156,left,jwk438,0,1304.496,1
157,0,0,157,left,jwk438,0,843.191,1
158,0,0,158,left,jwk438,0,766.9169999999999,1
159,1,25,159,left,jwk438,1,2346.962,1
160,1,15,160,left,jwk438,0,1476.165,0
161,0,0,161,left,jwk438,0,780.989,1
162,1,60,162,left,jwk438,1,1632.3190000000002,1
163,0,0,163,left,jwk438,0,13247.265000000001,1
164,1,60,164,left,jwk438,1,1419.7640000000001,1
165,0,0,165,left,jwk438,0,1088.441,1
166,1,10,166,left,jwk438,0,780.876,0
167,0,0,167,left,jwk438,0,712.7379999999999,1
168,0,0,168,left,jwk438,0,933.268,1
169,1,15,169,left,jwk438,0,1055.802,0
170,0,0,170,left,jwk438,0,660.005,1
171,0,0,171,left,jwk438,0,1089.75,1
172,0,0,172,left,jwk438,0,888.029,1
173,0,0,173,left,jwk438,0,806.826,1
174,1,60,174,left,jwk438,1,1135.342,1
175,0,0,175,left,jwk438,0,1135.944,1
176,0,0,176,left,jwk438,0,696.8760000000001,1
177,1,15,177,left,jwk438,0,623.2990000000001,0
178,0,0,178,left,jwk438,0,634.362,1
179,1,25,179,left,jwk438,1,1674.146,1
180,1,25,180,left,jwk438,0,875.035,0
181,1,15,181,left,jwk438,0,919.907,0
182,1,10,182,left,jwk438,0,877.826,0
183,0,0,183,left,jwk438,0,705.7280000000001,1
184,0,0,184,left,jwk438,0,1091.349,1
185,1,15,185,left,jwk438,0,604.151,0
186,1,10,186,left,jwk438,0,1406.018,0
187,1,60,187,left,jwk438,1,1535.409,1
188,1,15,188,left,jwk438,0,4684.612,0
189,0,0,189,left,jwk438,0,943.505,1
190,0,0,190,left,jwk438,0,3124.593,1
191,1,10,191,left,jwk438,0,925.4970000000001,0
192,1,10,192,left,jwk438,0,1611.429,0
193,1,15,193,left,jwk438,0,798.236,0
194,1,60,194,left,jwk438,1,1409.1860000000001,1
195,1,15,195,left,jwk438,0,1087.7079999999999,0
196,0,0,196,left,jwk438,0,1029.466,1
197,1,60,197,left,jwk438,1,1349.7259999999999,1
198,1,15,198,left,jwk438,1,1566.537,1
199,1,25,199,left,jwk438,1,2096.361,1
