,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
132,1,60,132,right,toa220,1,974.1030000000001,1
133,1,25,133,right,toa220,1,1000.8509999999999,1
134,0,0,134,right,toa220,0,1322.297,1
135,1,60,135,right,toa220,0,1069.5900000000001,0
136,0,0,136,right,toa220,0,1136.088,1
137,1,10,137,right,toa220,0,769.562,0
138,0,0,138,right,toa220,0,1669.988,1
139,1,15,139,right,toa220,0,817.086,0
140,0,0,140,right,toa220,0,1034.8,1
141,0,0,141,right,toa220,0,1232.4630000000002,1
142,0,0,142,right,toa220,0,788.145,1
143,0,0,143,right,toa220,0,911.978,1
144,0,0,144,right,toa220,0,878.4929999999999,1
145,0,0,145,right,toa220,0,809.6759999999999,1
146,0,0,146,right,toa220,0,737.072,1
147,0,0,147,right,toa220,0,798.6529999999999,1
148,1,10,148,right,toa220,0,706.9830000000001,0
149,1,15,149,right,toa220,0,786.803,0
150,1,25,150,right,toa220,1,1208.075,1
151,1,10,151,right,toa220,0,2173.8379999999997,0
152,1,60,152,right,toa220,1,1213.1879999999999,1
153,1,10,153,right,toa220,0,1913.4189999999999,0
154,1,15,154,right,toa220,1,5682.294,1
155,0,0,155,right,toa220,0,2669.845,1
156,0,0,156,right,toa220,0,1233.732,1
157,0,0,157,right,toa220,0,718.202,1
158,0,0,158,right,toa220,0,784.674,1
159,1,25,159,right,toa220,1,1646.46,1
160,1,15,160,right,toa220,0,1920.415,0
161,0,0,161,right,toa220,0,1165.707,1
162,1,60,162,right,toa220,1,8700.013,1
163,0,0,163,right,toa220,0,1100.115,1
164,1,60,164,right,toa220,1,1434.424,1
165,0,0,165,right,toa220,0,1895.138,1
166,1,10,166,right,toa220,0,1123.8410000000001,0
167,0,0,167,right,toa220,0,778.1360000000001,1
168,0,0,168,right,toa220,0,773.915,1
169,1,15,169,right,toa220,0,985.139,0
170,0,0,170,right,toa220,0,836.9100000000001,1
171,0,0,171,right,toa220,0,669.868,1
172,0,0,172,right,toa220,0,712.9309999999999,1
173,0,0,173,right,toa220,0,2193.192,1
174,1,60,174,right,toa220,1,1141.212,1
175,0,0,175,right,toa220,0,2243.804,1
176,0,0,176,right,toa220,0,1454.107,1
177,1,15,177,right,toa220,0,1662.96,0
178,0,0,178,right,toa220,1,4429.97,0
179,1,25,179,right,toa220,0,842.835,0
180,1,25,180,right,toa220,1,1581.345,1
181,1,15,181,right,toa220,0,966.521,0
182,1,10,182,right,toa220,1,700.422,1
183,0,0,183,right,toa220,0,1370.203,1
184,0,0,184,right,toa220,0,923.741,1
185,1,15,185,right,toa220,1,1140.8780000000002,1
186,1,10,186,right,toa220,0,995.803,0
187,1,60,187,right,toa220,1,1795.985,1
188,1,15,188,right,toa220,1,3427.789,1
189,0,0,189,right,toa220,0,1642.0729999999999,1
190,0,0,190,right,toa220,0,1269.803,1
191,1,10,191,right,toa220,0,1164.4479999999999,0
192,1,10,192,right,toa220,0,899.543,0
193,1,15,193,right,toa220,0,1027.4080000000001,0
194,1,60,194,right,toa220,1,1203.32,1
195,1,15,195,right,toa220,0,35157.695,0
196,0,0,196,right,toa220,0,3862.934,1
197,1,60,197,right,toa220,1,1930.7479999999998,1
198,1,15,198,right,toa220,1,1670.622,1
199,1,25,199,right,toa220,1,2689.496,1
