,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
127,1,15,127,right,fwm229,1,3737.248,1
128,0,0,128,right,fwm229,1,2378.522,0
129,0,0,129,right,fwm229,0,5689.530000000001,1
130,0,0,130,right,fwm229,0,3876.907,1
131,1,25,131,right,fwm229,1,4605.352,1
132,1,60,132,right,fwm229,1,1805.3799999999999,1
133,1,25,133,right,fwm229,1,1091.899,1
134,0,0,134,right,fwm229,0,4992.575000000001,1
135,1,60,135,right,fwm229,1,3898.197,1
136,0,0,136,right,fwm229,0,4061.1949999999997,1
137,1,10,137,right,fwm229,0,1777.1490000000001,0
138,0,0,138,right,fwm229,0,2672.583,1
139,1,15,139,right,fwm229,0,3106.394,0
140,0,0,140,right,fwm229,1,3394.137,0
141,0,0,141,right,fwm229,1,3812.573,0
142,0,0,142,right,fwm229,0,5028.959000000001,1
143,0,0,143,right,fwm229,0,2442.927,1
144,0,0,144,right,fwm229,0,6335.866,1
145,0,0,145,right,fwm229,0,3009.727,1
146,0,0,146,right,fwm229,0,6223.903,1
147,0,0,147,right,fwm229,0,3049.1459999999997,1
148,1,10,148,right,fwm229,1,7253.801,1
149,1,15,149,right,fwm229,1,1879.375,1
150,1,25,150,right,fwm229,1,4780.323,1
151,1,10,151,right,fwm229,1,4138.0,1
152,1,60,152,right,fwm229,1,2966.358,1
153,1,10,153,right,fwm229,0,5190.366,0
154,1,15,154,right,fwm229,1,5762.756,1
155,0,0,155,right,fwm229,0,4744.342,1
156,0,0,156,right,fwm229,0,7093.187,1
157,0,0,157,right,fwm229,0,5390.241,1
158,0,0,158,right,fwm229,0,1760.3470000000002,1
159,1,25,159,right,fwm229,1,2606.203,1
160,1,15,160,right,fwm229,0,5223.831999999999,0
161,0,0,161,right,fwm229,0,1753.8100000000002,1
162,1,60,162,right,fwm229,1,4016.8410000000003,1
163,0,0,163,right,fwm229,0,2172.2070000000003,1
164,1,60,164,right,fwm229,1,1756.915,1
165,0,0,165,right,fwm229,0,3198.997,1
166,1,10,166,right,fwm229,0,6278.895,0
167,0,0,167,right,fwm229,0,1610.933,1
168,0,0,168,right,fwm229,0,4896.377,1
169,1,15,169,right,fwm229,1,2366.4559999999997,1
170,0,0,170,right,fwm229,0,3216.418,1
171,0,0,171,right,fwm229,0,3469.376,1
172,0,0,172,right,fwm229,0,2041.001,1
173,0,0,173,right,fwm229,0,2422.0989999999997,1
174,1,60,174,right,fwm229,1,3273.264,1
175,0,0,175,right,fwm229,0,5536.630999999999,1
176,0,0,176,right,fwm229,0,9649.899,1
177,1,15,177,right,fwm229,0,3761.416,0
178,0,0,178,right,fwm229,0,2669.877,1
179,1,25,179,right,fwm229,1,4831.972000000001,1
180,1,25,180,right,fwm229,1,2168.244,1
181,1,15,181,right,fwm229,0,3992.567,0
182,1,10,182,right,fwm229,0,2910.9069999999997,0
183,0,0,183,right,fwm229,0,3887.31,1
184,0,0,184,right,fwm229,0,4522.626,1
185,1,15,185,right,fwm229,1,4978.483,1
186,1,10,186,right,fwm229,1,4056.675,1
187,1,60,187,right,fwm229,1,1085.4299999999998,1
188,1,15,188,right,fwm229,1,1251.633,1
189,0,0,189,right,fwm229,0,5834.909,1
190,0,0,190,right,fwm229,0,1401.243,1
191,1,10,191,right,fwm229,0,1350.029,0
192,1,10,192,right,fwm229,0,5486.015,0
193,1,15,193,right,fwm229,1,3070.1679999999997,1
194,1,60,194,right,fwm229,1,4232.486,1
195,1,15,195,right,fwm229,0,2172.4320000000002,0
196,0,0,196,right,fwm229,0,2289.353,1
197,1,60,197,right,fwm229,1,4110.268,1
198,1,15,198,right,fwm229,1,3230.2819999999997,1
199,1,25,199,right,fwm229,1,2060.034,1
