,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
125,0,0,125,right,jc8639,1,4530.334,0
126,1,10,126,right,jc8639,0,3524.001,0
127,1,15,127,right,jc8639,1,2087.643,1
128,0,0,128,right,jc8639,0,6013.999,1
129,0,0,129,right,jc8639,1,9953.758,0
130,0,0,130,right,jc8639,0,3297.828,1
131,1,25,131,right,jc8639,1,1629.575,1
132,1,60,132,right,jc8639,1,1156.655,1
133,1,25,133,right,jc8639,1,930.833,1
134,0,0,134,right,jc8639,0,1644.199,1
135,1,60,135,right,jc8639,1,1437.7420000000002,1
136,0,0,136,right,jc8639,0,2313.8179999999998,1
137,1,10,137,right,jc8639,0,1415.218,0
138,0,0,138,right,jc8639,1,1847.905,0
139,1,15,139,right,jc8639,0,1403.1119999999999,0
140,0,0,140,right,jc8639,0,1827.449,1
141,0,0,141,right,jc8639,1,2014.081,0
142,0,0,142,right,jc8639,0,2225.409,1
143,0,0,143,right,jc8639,0,2277.29,1
144,0,0,144,right,jc8639,1,4512.463000000001,0
145,0,0,145,right,jc8639,0,3194.089,1
146,0,0,146,right,jc8639,0,2765.5789999999997,1
147,0,0,147,right,jc8639,1,7164.862,0
148,1,10,148,right,jc8639,1,2942.4649999999997,1
149,1,15,149,right,jc8639,1,1684.622,1
150,1,25,150,right,jc8639,1,1075.856,1
151,1,10,151,right,jc8639,0,2215.176,0
152,1,60,152,right,jc8639,1,1385.241,1
153,1,10,153,right,jc8639,0,1328.867,0
154,1,15,154,right,jc8639,0,1983.83,0
155,0,0,155,right,jc8639,0,1936.399,1
156,0,0,156,right,jc8639,0,1268.964,1
157,0,0,157,right,jc8639,0,1159.141,1
158,0,0,158,right,jc8639,0,954.702,1
159,1,25,159,right,jc8639,1,1678.959,1
160,1,15,160,right,jc8639,1,2505.456,1
161,0,0,161,right,jc8639,0,1281.626,1
162,1,60,162,right,jc8639,1,1329.507,1
163,0,0,163,right,jc8639,0,2288.398,1
164,1,60,164,right,jc8639,1,979.485,1
165,0,0,165,right,jc8639,0,2682.926,1
166,1,10,166,right,jc8639,0,3664.2290000000003,0
167,0,0,167,right,jc8639,0,1934.461,1
168,0,0,168,right,jc8639,0,2686.014,1
169,1,15,169,right,jc8639,1,1707.434,1
170,0,0,170,right,jc8639,0,2115.459,1
171,0,0,171,right,jc8639,0,3508.749,1
172,0,0,172,right,jc8639,0,2246.484,1
173,0,0,173,right,jc8639,1,2989.632,0
174,1,60,174,right,jc8639,1,1422.641,1
175,0,0,175,right,jc8639,0,1962.748,1
176,0,0,176,right,jc8639,0,8741.127,1
177,1,15,177,right,jc8639,0,1032.473,0
178,0,0,178,right,jc8639,0,1153.968,1
179,1,25,179,right,jc8639,1,1378.73,1
180,1,25,180,right,jc8639,1,1588.994,1
181,1,15,181,right,jc8639,0,1371.561,0
182,1,10,182,right,jc8639,0,913.8439999999999,0
183,0,0,183,right,jc8639,0,925.804,1
184,0,0,184,right,jc8639,0,1041.205,1
185,1,15,185,right,jc8639,0,923.789,0
186,1,10,186,right,jc8639,0,1789.477,0
187,1,60,187,right,jc8639,1,3335.7929999999997,1
188,1,15,188,right,jc8639,1,4714.849,1
189,0,0,189,right,jc8639,0,4959.475,1
190,0,0,190,right,jc8639,0,1091.855,1
191,1,10,191,right,jc8639,0,1991.39,0
192,1,10,192,right,jc8639,0,1605.057,0
193,1,15,193,right,jc8639,1,1649.932,1
194,1,60,194,right,jc8639,1,1221.166,1
195,1,15,195,right,jc8639,0,1592.253,0
196,0,0,196,right,jc8639,0,4540.053,1
197,1,60,197,right,jc8639,1,1514.3390000000002,1
198,1,15,198,right,jc8639,1,1767.576,1
199,1,25,199,right,jc8639,1,860.99,1
