,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
133,1,25,133,left,djb596,1,979.5749999999999,1
134,0,0,134,left,djb596,0,2167.272,1
135,1,60,135,left,djb596,1,1132.371,1
136,0,0,136,left,djb596,0,1338.3529999999998,1
137,1,10,137,left,djb596,0,1101.936,0
138,0,0,138,left,djb596,0,1557.518,1
139,1,15,139,left,djb596,0,1805.481,0
140,0,0,140,left,djb596,1,1791.2740000000001,0
141,0,0,141,left,djb596,1,1450.4550000000002,0
142,0,0,142,left,djb596,0,2568.205,1
143,0,0,143,left,djb596,0,3221.581,1
144,0,0,144,left,djb596,1,2822.0190000000002,0
145,0,0,145,left,djb596,1,2715.75,0
146,0,0,146,left,djb596,0,1944.163,1
147,0,0,147,left,djb596,0,1348.824,1
148,1,10,148,left,djb596,1,1713.8739999999998,1
149,1,15,149,left,djb596,0,1556.12,0
150,1,25,150,left,djb596,1,1294.707,1
151,1,10,151,left,djb596,1,3247.656,1
152,1,60,152,left,djb596,1,1180.008,1
153,1,10,153,left,djb596,0,1649.404,0
154,1,15,154,left,djb596,0,1644.85,0
155,0,0,155,left,djb596,0,3435.025,1
156,0,0,156,left,djb596,0,2653.691,1
157,0,0,157,left,djb596,0,2029.0279999999998,1
158,0,0,158,left,djb596,1,1799.768,0
159,1,25,159,left,djb596,1,1300.999,1
160,1,15,160,left,djb596,0,1473.8960000000002,0
161,0,0,161,left,djb596,0,2140.265,1
162,1,60,162,left,djb596,1,1184.757,1
163,0,0,163,left,djb596,1,1615.685,0
164,1,60,164,left,djb596,1,1203.589,1
165,0,0,165,left,djb596,0,1690.964,1
166,1,10,166,left,djb596,1,1713.185,1
167,0,0,167,left,djb596,0,1299.135,1
168,0,0,168,left,djb596,0,1409.824,1
169,1,15,169,left,djb596,0,1675.3990000000001,0
170,0,0,170,left,djb596,0,2234.213,1
171,0,0,171,left,djb596,0,1436.719,1
172,0,0,172,left,djb596,1,1856.514,0
173,0,0,173,left,djb596,1,5.473999999999999,0
174,1,60,174,left,djb596,1,1141.5539999999999,1
175,0,0,175,left,djb596,0,1257.772,1
176,0,0,176,left,djb596,0,1029.436,1
177,1,15,177,left,djb596,0,1025.741,0
178,0,0,178,left,djb596,0,1908.452,1
179,1,25,179,left,djb596,1,1301.289,1
180,1,25,180,left,djb596,0,1050.234,0
181,1,15,181,left,djb596,0,1352.76,0
182,1,10,182,left,djb596,0,944.759,0
183,0,0,183,left,djb596,0,963.354,1
184,0,0,184,left,djb596,1,1238.636,0
185,1,15,185,left,djb596,1,1926.5140000000001,1
186,1,10,186,left,djb596,0,1387.06,0
187,1,60,187,left,djb596,1,1002.426,1
188,1,15,188,left,djb596,1,878.642,1
189,0,0,189,left,djb596,0,1067.078,1
190,0,0,190,left,djb596,0,1304.2169999999999,1
191,1,10,191,left,djb596,0,1568.4959999999999,0
192,1,10,192,left,djb596,1,1117.128,1
193,1,15,193,left,djb596,0,1447.211,0
194,1,60,194,left,djb596,0,644.321,0
195,1,15,195,left,djb596,1,760.8960000000001,1
196,0,0,196,left,djb596,0,1271.1779999999999,1
197,1,60,197,left,djb596,1,1250.231,1
198,1,15,198,left,djb596,1,1393.254,1
199,1,25,199,left,djb596,1,1156.289,1
