,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
132,1,60,132,left,tg35,1,2151.951,1
133,1,25,133,left,tg35,1,2289.182,1
134,0,0,134,left,tg35,0,2286.924,1
135,1,60,135,left,tg35,1,2740.3759999999997,1
136,0,0,136,left,tg35,0,1379.667,1
137,1,10,137,left,tg35,0,1063.059,0
138,0,0,138,left,tg35,0,1464.4379999999999,1
139,1,15,139,left,tg35,0,1502.384,0
140,0,0,140,left,tg35,0,1239.111,1
141,0,0,141,left,tg35,0,1471.061,1
142,0,0,142,left,tg35,0,1863.6760000000002,1
143,0,0,143,left,tg35,0,1785.966,1
144,0,0,144,left,tg35,0,1277.873,1
145,0,0,145,left,tg35,1,2295.592,0
146,0,0,146,left,tg35,0,5929.625,1
147,0,0,147,left,tg35,0,1317.536,1
148,1,10,148,left,tg35,0,1649.406,0
149,1,15,149,left,tg35,0,1457.9370000000001,0
150,1,25,150,left,tg35,0,1293.153,0
151,1,10,151,left,tg35,0,1007.325,0
152,1,60,152,left,tg35,1,3310.511,1
153,1,10,153,left,tg35,0,2403.683,0
154,1,15,154,left,tg35,0,8643.254,0
155,0,0,155,left,tg35,0,1708.531,1
156,0,0,156,left,tg35,0,2029.881,1
157,0,0,157,left,tg35,0,7108.965999999999,1
158,0,0,158,left,tg35,0,4894.423,1
159,1,25,159,left,tg35,1,5002.402,1
160,1,15,160,left,tg35,1,2656.727,1
161,0,0,161,left,tg35,0,1662.3870000000002,1
162,1,60,162,left,tg35,1,1861.3880000000001,1
163,0,0,163,left,tg35,0,1844.354,1
164,1,60,164,left,tg35,1,3117.235,1
165,0,0,165,left,tg35,1,14012.303,0
166,1,10,166,left,tg35,0,2616.3630000000003,0
167,0,0,167,left,tg35,0,1700.836,1
168,0,0,168,left,tg35,0,1902.463,1
169,1,15,169,left,tg35,1,2937.031,1
170,0,0,170,left,tg35,0,8471.536,1
171,0,0,171,left,tg35,0,1719.7389999999998,1
172,0,0,172,left,tg35,0,2267.453,1
173,0,0,173,left,tg35,0,2973.674,1
174,1,60,174,left,tg35,1,19842.306,1
175,0,0,175,left,tg35,0,5672.377,1
176,0,0,176,left,tg35,0,6945.195,1
177,1,15,177,left,tg35,0,2362.134,0
178,0,0,178,left,tg35,0,3777.21,1
179,1,25,179,left,tg35,0,26898.775,0
180,1,25,180,left,tg35,1,2631.418,1
181,1,15,181,left,tg35,0,9353.043,0
182,1,10,182,left,tg35,0,1494.2949999999998,0
183,0,0,183,left,tg35,0,3442.5099999999998,1
184,0,0,184,left,tg35,0,1354.1129999999998,1
185,1,15,185,left,tg35,0,1296.999,0
186,1,10,186,left,tg35,0,1826.139,0
187,1,60,187,left,tg35,1,1825.956,1
188,1,15,188,left,tg35,0,1898.758,0
189,0,0,189,left,tg35,0,1797.4099999999999,1
190,0,0,190,left,tg35,0,1473.3799999999999,1
191,1,10,191,left,tg35,0,8517.157,0
192,1,10,192,left,tg35,0,1535.635,0
193,1,15,193,left,tg35,0,1476.4930000000002,0
194,1,60,194,left,tg35,1,6887.013,1
195,1,15,195,left,tg35,0,2063.387,0
196,0,0,196,left,tg35,0,1575.104,1
197,1,60,197,left,tg35,1,4390.985,1
198,1,15,198,left,tg35,0,5022.832,0
199,1,25,199,left,tg35,1,2230.883,1
