,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
138,0,0,138,left,wx556,1,284.325,0
139,1,15,139,left,wx556,0,461.209,0
140,0,0,140,left,wx556,1,475.866,0
141,0,0,141,left,wx556,0,542.873,1
142,0,0,142,left,wx556,1,387.928,0
143,0,0,143,left,wx556,0,380.19599999999997,1
144,0,0,144,left,wx556,1,394.11400000000003,0
145,0,0,145,left,wx556,0,598.091,1
146,0,0,146,left,wx556,1,422.867,0
147,0,0,147,left,wx556,0,434.88300000000004,1
148,1,10,148,left,wx556,1,664.064,1
149,1,15,149,left,wx556,0,452.748,0
150,1,25,150,left,wx556,1,335.126,1
151,1,10,151,left,wx556,0,478.8,0
152,1,60,152,left,wx556,1,357.26599999999996,1
153,1,10,153,left,wx556,0,350.832,0
154,1,15,154,left,wx556,1,332.356,1
155,0,0,155,left,wx556,0,525.7389999999999,1
156,0,0,156,left,wx556,1,361.733,0
157,0,0,157,left,wx556,0,512.961,1
158,0,0,158,left,wx556,1,530.455,0
159,1,25,159,left,wx556,0,334.47900000000004,0
160,1,15,160,left,wx556,1,529.3050000000001,1
161,0,0,161,left,wx556,0,756.946,1
162,1,60,162,left,wx556,1,412.41,1
163,0,0,163,left,wx556,0,332.632,1
164,1,60,164,left,wx556,1,361.43399999999997,1
165,0,0,165,left,wx556,0,332.316,1
166,1,10,166,left,wx556,1,719.5409999999999,1
167,0,0,167,left,wx556,0,537.566,1
168,0,0,168,left,wx556,1,857.375,0
169,1,15,169,left,wx556,0,938.703,0
170,0,0,170,left,wx556,1,663.89,0
171,0,0,171,left,wx556,0,462.048,1
172,0,0,172,left,wx556,1,575.553,0
173,0,0,173,left,wx556,0,534.574,1
174,1,60,174,left,wx556,1,383.749,1
175,0,0,175,left,wx556,0,456.504,1
176,0,0,176,left,wx556,1,687.764,0
177,1,15,177,left,wx556,0,469.183,0
178,0,0,178,left,wx556,1,488.031,0
179,1,25,179,left,wx556,0,369.17699999999996,0
180,1,25,180,left,wx556,1,453.702,1
181,1,15,181,left,wx556,0,531.105,0
182,1,10,182,left,wx556,1,383.96000000000004,1
183,0,0,183,left,wx556,0,356.942,1
184,0,0,184,left,wx556,1,399.75899999999996,0
185,1,15,185,left,wx556,0,431.04900000000004,0
186,1,10,186,left,wx556,1,521.959,1
187,1,60,187,left,wx556,0,401.69500000000005,0
188,1,15,188,left,wx556,1,452.792,1
189,0,0,189,left,wx556,0,850.964,1
190,0,0,190,left,wx556,1,457.814,0
191,1,10,191,left,wx556,0,494.39,0
192,1,10,192,left,wx556,0,10162.376,0
193,1,15,193,left,wx556,0,1709.792,0
194,1,60,194,left,wx556,1,2305.859,1
195,1,15,195,left,wx556,0,2119.21,0
196,0,0,196,left,wx556,0,1398.43,1
197,1,60,197,left,wx556,1,2242.784,1
198,1,15,198,left,wx556,0,1756.662,0
199,1,25,199,left,wx556,0,1539.634,0
