,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
131,1,25,131,right,qc540,1,3436.188,1
132,1,60,132,right,qc540,1,1916.117,1
133,1,25,133,right,qc540,1,1941.505,1
134,0,0,134,right,qc540,0,1893.823,1
135,1,60,135,right,qc540,1,2511.0420000000004,1
136,0,0,136,right,qc540,0,2582.178,1
137,1,10,137,right,qc540,0,3677.7259999999997,0
138,0,0,138,right,qc540,1,17085.038999999997,0
139,1,15,139,right,qc540,0,2540.4990000000003,0
140,0,0,140,right,qc540,1,8907.723,0
141,0,0,141,right,qc540,0,6275.276,1
142,0,0,142,right,qc540,0,2408.738,1
143,0,0,143,right,qc540,0,1688.875,1
144,0,0,144,right,qc540,0,4274.154,1
145,0,0,145,right,qc540,0,7387.857999999999,1
146,0,0,146,right,qc540,1,9647.182,0
147,0,0,147,right,qc540,0,6609.102,1
148,1,10,148,right,qc540,0,2732.0730000000003,0
149,1,15,149,right,qc540,1,6965.773,1
150,1,25,150,right,qc540,1,2090.916,1
151,1,10,151,right,qc540,0,3051.437,0
152,1,60,152,right,qc540,1,2208.544,1
153,1,10,153,right,qc540,0,2041.6180000000002,0
154,1,15,154,right,qc540,0,1549.686,0
155,0,0,155,right,qc540,0,1377.8870000000002,1
156,0,0,156,right,qc540,0,2048.192,1
157,0,0,157,right,qc540,0,8578.473,1
158,0,0,158,right,qc540,0,4422.464,1
159,1,25,159,right,qc540,1,5456.496999999999,1
160,1,15,160,right,qc540,0,6825.522999999999,0
161,0,0,161,right,qc540,0,3230.2200000000003,1
162,1,60,162,right,qc540,1,2294.2070000000003,1
163,0,0,163,right,qc540,0,6671.819,1
164,1,60,164,right,qc540,1,2552.8559999999998,1
165,0,0,165,right,qc540,0,2376.88,1
166,1,10,166,right,qc540,0,4467.279,0
167,0,0,167,right,qc540,0,2463.937,1
168,0,0,168,right,qc540,0,3092.8360000000002,1
169,1,15,169,right,qc540,1,2592.488,1
170,0,0,170,right,qc540,0,1775.483,1
171,0,0,171,right,qc540,0,4321.442,1
172,0,0,172,right,qc540,0,5755.772999999999,1
173,0,0,173,right,qc540,0,4614.432,1
174,1,60,174,right,qc540,1,2137.488,1
175,0,0,175,right,qc540,0,2031.7759999999998,1
176,0,0,176,right,qc540,0,4400.409,1
177,1,15,177,right,qc540,0,3850.647,0
178,0,0,178,right,qc540,0,2366.787,1
179,1,25,179,right,qc540,1,2747.988,1
180,1,25,180,right,qc540,0,8080.154,0
181,1,15,181,right,qc540,0,2386.0679999999998,0
182,1,10,182,right,qc540,0,2295.4,0
183,0,0,183,right,qc540,0,2585.1259999999997,1
184,0,0,184,right,qc540,0,2313.143,1
185,1,15,185,right,qc540,1,2543.25,1
186,1,10,186,right,qc540,0,1519.565,0
187,1,60,187,right,qc540,1,1708.26,1
188,1,15,188,right,qc540,1,1757.5639999999999,1
189,0,0,189,right,qc540,0,1913.315,1
190,0,0,190,right,qc540,0,1880.173,1
191,1,10,191,right,qc540,0,7245.208,0
192,1,10,192,right,qc540,0,4263.379,0
193,1,15,193,right,qc540,0,5246.955,0
194,1,60,194,right,qc540,1,2201.32,1
195,1,15,195,right,qc540,0,2650.473,0
196,0,0,196,right,qc540,0,3486.548,1
197,1,60,197,right,qc540,1,1932.101,1
198,1,15,198,right,qc540,1,2902.085,1
199,1,25,199,right,qc540,1,1900.627,1
