,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
131,1,25,131,right,peo225,1,1620.431,1
132,1,60,132,right,peo225,1,1327.807,1
133,1,25,133,right,peo225,0,6041.48,0
134,0,0,134,right,peo225,0,2150.523,1
135,1,60,135,right,peo225,0,4371.998,0
136,0,0,136,right,peo225,0,3769.375,1
137,1,10,137,right,peo225,1,4960.403,1
138,0,0,138,right,peo225,0,3184.695,1
139,1,15,139,right,peo225,0,3387.0270000000000,0
140,0,0,140,right,peo225,0,3057.604,1
141,0,0,141,right,peo225,1,3388.241,0
142,0,0,142,right,peo225,0,5818.643,1
143,0,0,143,right,peo225,1,11137.025,0
144,0,0,144,right,peo225,0,2310.1440000000000,1
145,0,0,145,right,peo225,1,2823.1890000000000,0
146,0,0,146,right,peo225,1,2200.961,0
147,0,0,147,right,peo225,0,7007.742,1
148,1,10,148,right,peo225,0,10152.566,0
149,1,15,149,right,peo225,1,3241.775,1
150,1,25,150,right,peo225,1,1728.259,1
151,1,10,151,right,peo225,1,3702.815,1
152,1,60,152,right,peo225,1,1496.789,1
153,1,10,153,right,peo225,0,6004.454,0
154,1,15,154,right,peo225,1,9201.277,1
155,0,0,155,right,peo225,0,4972.3240000000000,1
156,0,0,156,right,peo225,0,9155.278000000000,1
157,0,0,157,right,peo225,1,2891.6120000000000,0
158,0,0,158,right,peo225,0,4018.2030000000000,1
159,1,25,159,right,peo225,1,2253.319,1
160,1,15,160,right,peo225,1,10117.793000000000,1
161,0,0,161,right,peo225,1,3470.076,0
162,1,60,162,right,peo225,1,1616.8400000000000,1
163,0,0,163,right,peo225,1,3178.0910000000000,0
164,1,60,164,right,peo225,1,1388.932,1
165,0,0,165,right,peo225,0,3075.0190000000000,1
166,1,10,166,right,peo225,1,2829.213,1
167,0,0,167,right,peo225,1,3441.621,0
168,0,0,168,right,peo225,0,2708.838,1
169,1,15,169,right,peo225,1,2160.602,1
170,0,0,170,right,peo225,0,2645.038,1
171,0,0,171,right,peo225,1,2498.894,0
172,0,0,172,right,peo225,1,14136.720000000000,0
173,0,0,173,right,peo225,1,4247.724,0
174,1,60,174,right,peo225,1,1775.1700000000000,1
175,0,0,175,right,peo225,0,2406.8400000000000,1
176,0,0,176,right,peo225,1,2581.503,0
177,1,15,177,right,peo225,0,2444.2530000000000,0
178,0,0,178,right,peo225,0,1499.938,1
179,1,25,179,right,peo225,0,4173.015,0
180,1,25,180,right,peo225,1,1791.345,1
181,1,15,181,right,peo225,1,1546.012,1
182,1,10,182,right,peo225,0,3532.937,0
183,0,0,183,right,peo225,0,11220.145,1
184,0,0,184,right,peo225,1,4034.759,0
185,1,15,185,right,peo225,1,1399.1260000000000,1
186,1,10,186,right,peo225,1,4041.318,1
187,1,60,187,right,peo225,1,1421.151,1
188,1,15,188,right,peo225,0,1807.028,0
189,0,0,189,right,peo225,1,2643.972,0
190,0,0,190,right,peo225,0,2510.1200000000000,1
191,1,10,191,right,peo225,1,12327.39,1
192,1,10,192,right,peo225,0,7291.146000000000,0
193,1,15,193,right,peo225,1,3871.5660000000000,1
194,1,60,194,right,peo225,1,2530.397,1
195,1,15,195,right,peo225,0,2503.4010000000000,0
196,0,0,196,right,peo225,1,7778.333,0
197,1,60,197,right,peo225,1,1181.686,1
198,1,15,198,right,peo225,1,2079.895,1
199,1,25,199,right,peo225,0,1648.568,0
