,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
132,1,60,132,right,pj787,1,1369.9670000000000,1
133,1,25,133,right,pj787,1,1607.191,1
134,0,0,134,right,pj787,0,1545.123,1
135,1,60,135,right,pj787,1,1670.855,1
136,0,0,136,right,pj787,0,2059.342,1
137,1,10,137,right,pj787,0,1364.009,0
138,0,0,138,right,pj787,0,2125.053,1
139,1,15,139,right,pj787,0,1137.0850000000000,0
140,0,0,140,right,pj787,0,1547.239,1
141,0,0,141,right,pj787,0,3614.895,1
142,0,0,142,right,pj787,0,3688.212,1
143,0,0,143,right,pj787,0,1811.901,1
144,0,0,144,right,pj787,0,1395.8,1
145,0,0,145,right,pj787,0,1874.568,1
146,0,0,146,right,pj787,1,4107.255,0
147,0,0,147,right,pj787,0,1744.897,1
148,1,10,148,right,pj787,0,1457.424,0
149,1,15,149,right,pj787,0,1021.0840000000000,0
150,1,25,150,right,pj787,1,2871.939,1
151,1,10,151,right,pj787,0,3277.701,0
152,1,60,152,right,pj787,1,1192.532,1
153,1,10,153,right,pj787,0,1469.061,0
154,1,15,154,right,pj787,0,865.8820000000000,0
155,0,0,155,right,pj787,0,607.7900000000000,1
156,0,0,156,right,pj787,0,589.357,1
157,0,0,157,right,pj787,0,10995.373000000000,1
158,0,0,158,right,pj787,0,1282.6960000000000,1
159,1,25,159,right,pj787,1,2788.165,1
160,1,15,160,right,pj787,0,39549.401000000000,0
161,0,0,161,right,pj787,0,2282.145,1
162,1,60,162,right,pj787,1,1585.4480000000000,1
163,0,0,163,right,pj787,0,1418.011,1
164,1,60,164,right,pj787,1,1095.889,1
165,0,0,165,right,pj787,0,1251.315,1
166,1,10,166,right,pj787,0,1449.827,0
167,0,0,167,right,pj787,0,1145.728,1
168,0,0,168,right,pj787,0,1206.207,1
169,1,15,169,right,pj787,1,3576.2620000000000,1
170,0,0,170,right,pj787,0,1400.599,1
171,0,0,171,right,pj787,0,1095.904,1
172,0,0,172,right,pj787,0,1429.493,1
173,0,0,173,right,pj787,0,1689.661,1
174,1,60,174,right,pj787,1,1045.702,1
175,0,0,175,right,pj787,0,1157.689,1
176,0,0,176,right,pj787,0,699.3190000000000,1
177,1,15,177,right,pj787,0,1556.016,0
178,0,0,178,right,pj787,0,1235.1490000000000,1
179,1,25,179,right,pj787,1,2339.065,1
180,1,25,180,right,pj787,1,2749.964,1
181,1,15,181,right,pj787,0,1197.3100000000000,0
182,1,10,182,right,pj787,0,4052.505,0
183,0,0,183,right,pj787,0,2056.487,1
184,0,0,184,right,pj787,0,1251.489,1
185,1,15,185,right,pj787,1,2960.854,1
186,1,10,186,right,pj787,0,1245.832,0
187,1,60,187,right,pj787,1,1171.202,1
188,1,15,188,right,pj787,1,4712.918000000000,1
189,0,0,189,right,pj787,0,1561.697,1
190,0,0,190,right,pj787,0,1607.27,1
191,1,10,191,right,pj787,0,2435.0640000000000,0
192,1,10,192,right,pj787,0,2070.248,0
193,1,15,193,right,pj787,0,1692.6200000000000,0
194,1,60,194,right,pj787,1,1305.9960000000000,1
195,1,15,195,right,pj787,0,1177.768,0
196,0,0,196,right,pj787,0,739.639,1
197,1,60,197,right,pj787,1,1112.3230000000000,1
198,1,15,198,right,pj787,1,3679.258,1
199,1,25,199,right,pj787,1,1190.163,1
